year,player name,games started,games played,cost per game
2005,Kirk Wesley,18,20,356667
2005,Pedro Jaime,31,31,350806
2005,Russell Reid,22,22,335227
2005,Javier Carlos,33,33,333333
2005,Thomas Michael,33,33,326231
2005,Bartolo,33,33,303030
2005,Brad William,31,31,290323
2005,Jason David,29,29,282328
2005,Jeffrey Charles,34,34,275000
2005,Ben M.,22,22,272727
2005,John Andrew,33,33,272727
2005,Jose Ariel,32,32,265625
2005,Andrew Eugene,33,33,257576
2005,Gregory Alan,35,35,257143
2005,Jamie,32,32,250000
2005,John Carl,17,17,250000
2005,Freddy Antonio,33,33,242424
2005,Odalis Amadol,19,19,236842
2005,Joseph Emerson,26,31,233871
2005,Kevin Austin,30,30,233333
2005,Eisler Livan,35,35,228571
2005,Jarrod Michael,29,29,224138
2005,Timothy Adam,29,29,224138
2005,Matthew Paul,32,32,203125
2005,Derek Christopher,35,35,200000
2005,Kristen James,28,28,190476
2005,Mark Alan,32,32,189062
2005,Kazuhisa,16,19,188158
2005,Mark Alan,33,33,181818
2005,Shawn Anthony,12,13,180769
2005,Bradley Wayne,29,29,175862
2005,Carsten Charles,31,31,169355
2005,Roy Edward,35,35,168571
2005,Byung-Hyun,22,40,164375
2005,Paul Gregory,31,31,161290
2005,Barry William,35,35,160000
2005,Jonathan Ray,35,35,159524
2005,Eric Robert,34,34,156863
2005,Joel Alberto,30,30,156667
2005,Mark Allen,30,30,150000
2005,Orlando P.,22,24,145833
2005,Johan Alexander,33,33,143939
2005,Timothy Stephen,33,33,141515
2005,Adam Thomas,22,24,140625
2005,Joseph Darley,16,16,137500
2005,David Lee,30,30,135833
2005,Mark William,27,27,131481
2005,Jeffrey Scot,32,32,125000
2005,Theodore Roosevelt,25,25,124000
2005,Jason Michael,33,33,121212
2005,Jason Ryan,20,20,120000
2005,Aaron Shawn,21,21,119048
2005,Antonio Jose,19,19,118947
2005,Vicente,27,27,118519
2005,Ramon Diogenes,30,30,118333
2005,Kenneth Scott,30,30,116667
2005,Allan James,32,32,114062
2005,Carlos Alberto,33,33,113939
2005,Gregory Scott,28,28,107143
2005,Jon Steven,32,32,106250
2005,Cory Fulton,31,31,96774
2005,Robert Kip,33,33,96212
2005,Wade Thomas,16,16,93750
2005,Jason Scott,32,33,90909
2005,Gilbert Allen,26,29,87414
2005,Esteban Antonio,34,34,85294
2005,Jacob Cauthen,34,34,85294
2005,Joshua Patrick,29,29,82759
2005,Ryan Ray,30,32,81250
2005,Matthew Christian,31,31,80645
2005,Brett Daniel,30,33,80303
2005,Jose Desiderio Rodriguez,32,32,78125
2005,Kyle Matthew,30,31,77419
2005,Brian Michael,33,33,71970
2005,Rodrigo,35,35,67857
2005,Victor Manuel,27,31,67742
2005,Pedro Julio,12,12,66667
2005,Carlos,27,27,64815
2005,Joshua Smith,28,34,63235
2005,Christopher John,33,33,60606
2005,Douglas,35,35,58571
2005,Bronson Anthony,32,35,52857
2005,Ryan Thomas,12,12,45833
2005,Glendon James,19,46,43478
2005,Hideo,19,19,42105
2005,Wilfredo Jose,10,10,33500
2005,Aaron Helmer,21,21,33333
2005,Vincent Scott,31,31,27419
2005,Casey Paul,25,36,26389
2005,John Gary,11,15,26000
2005,Aaron Lane,13,13,25077
2005,Jacob Edward,30,30,25000
2005,Brandon Tyler,33,33,21667
2005,Oliver,20,20,19050
2005,Luke Stephen,16,19,16737
2005,Bruce Kastulo,32,34,16176
2005,Jamey Alan,27,34,16176
2005,James Richard,19,22,15295
2005,Jorge Bolivar,20,44,14773
2005,Victor Irving,24,29,14483
2005,Jeremy Allen,29,29,13793
2005,Aaron Michael,32,32,13750
2005,Erik Joseph,24,24,13750
2005,Brandon Allen,25,26,13462
2005,John Derran,33,33,13333
2005,David Aaron,25,25,13200
2005,Brett Allen,34,34,13088
2005,David Thomas,24,25,13080
2005,Christopher Ryan,31,31,12903
2005,Michael Warren,34,34,11912
2005,Mark Allan,31,31,11694
2005,Bradford Alexander,26,28,11339
2005,Horacio,32,33,11212
2005,Daniel Alberto,29,29,11207
2005,Runelvys Antonio,29,29,11207
2005,Dontrelle Wayne,34,34,11132
2005,Nathan Daniel,32,32,11094
2005,Brandon Allen Falker,29,29,11034
2005,Joshua Eric,33,33,10848
2005,Brian Merritt,25,37,10811
2005,Clifton Phifer,32,32,10781
2005,John Hollis,31,31,10403
2005,Donald Zachary,33,33,10015
2005,Scott Edward,32,32,9875
2005,Noah Ryan,33,33,9773
2005,Christopher Frank,35,35,9714
2005,Jeffrey William,33,33,9606
2005,Joseph Matthew,33,33,9591
2005,Daniel John,34,34,9515
2005,Michael Seth,17,34,9412
2005,Gustavo Adolfo,34,34,9294
2005,Dennis Sean,19,35,9029
2005,Michael Burton,10,47,6787
2004,Chan Ho,16,16,875000
2004,James Kevin,22,22,714286
2004,Michael Cole,27,27,592593
2004,Pedro Jaime,33,33,530303
2004,Michael William,29,29,504310
2004,Hideo,18,18,500000
2004,Jose Ariel,18,18,472222
2004,Freddy Antonio,15,15,458333
2004,Randall David,35,35,457143
2004,Kevin Austin,25,25,440000
2004,Matthew Christian,32,32,390625
2004,Curtis Montague,32,32,375000
2004,Paul Gregory,19,19,368421
2004,Andrew Eugene,15,15,366667
2004,Kerry Lee,22,22,363636
2004,Alois Terry,30,30,343187
2004,Thomas Michael,33,33,326231
2004,Bartolo,34,34,323529
2004,Brad William,34,34,316176
2004,Aaron Helmer,24,28,309524
2004,Kristen James,20,20,307500
2004,Harry Leroy,21,21,285714
2004,Javier Carlos,32,32,281250
2004,Eric Robert,34,34,264706
2004,Gregory Scott,31,31,258065
2004,Jason David,32,32,248047
2004,Wade Thomas,15,15,226667
2004,Jarrod Michael,25,25,218000
2004,Jamie,33,34,205882
2004,Matthew Paul,30,30,200000
2004,Esteban Antonio,21,21,190476
2004,Randall Christopher,23,23,190217
2004,Kirk Wesley,33,33,185859
2004,Timothy Adam,27,27,185185
2004,Jeffrey Charles,34,34,183824
2004,Russell Reid,34,34,182353
2004,Gregory Alan,33,33,181818
2004,Bradley Wayne,21,21,177381
2004,Kelvim Jose,33,33,174242
2004,Eisler Livan,35,35,171429
2004,Odalis Amadol,31,31,161290
2004,Tomokazu,15,15,155833
2004,Stephen Christopher,33,33,151515
2004,William Roger,33,33,151515
2004,Mark William,21,21,150000
2004,Joel Alberto,21,21,142857
2004,Derek Christopher,33,33,136364
2004,Timothy Stephen,30,32,135938
2004,Mark Alan,33,33,134848
2004,Antonio Jose,16,16,131250
2004,Vicente,20,20,130000
2004,Allan James,19,20,125000
2004,Carl Anthony,31,31,122581
2004,Patrick George,16,18,122222
2004,Paul Anthony,29,29,120690
2004,Cory Fulton,24,24,114583
2004,Robert Kip,24,24,107292
2004,Jonathan Ray,27,27,100000
2004,Mark Alan,35,35,100000
2004,Ramon Diogenes,14,34,96078
2004,Kazuhisa,31,31,95968
2004,Miguel Jerez,31,38,94737
2004,Brian James,26,35,92857
2004,Jason Michael,33,33,90909
2004,Sidney Alton,33,33,90909
2004,Roy Edward,35,36,90278
2004,Carsten Charles,30,30,90000
2004,Barry William,34,34,88235
2004,Scott David,19,20,86250
2004,Gilbert Allen,23,23,84783
2004,Kenneth Scott,35,35,71429
2004,Ben M.,34,34,71324
2004,John Carl,33,33,68182
2004,Jon Steven,33,34,67647
2004,Mark Allen,32,32,62500
2004,Theodore Roosevelt,32,32,59375
2004,Adam Thomas,33,33,58333
2004,Joshua Patrick,26,26,58053
2004,Darrell Kevin,31,31,56452
2004,Ryan Ray,32,32,56250
2004,Johan Alexander,34,34,47059
2004,David Lee,31,31,40323
2004,Brett Daniel,31,32,37500
2004,Wilson Eduardo,15,40,37500
2004,Ismael,20,23,34783
2004,Orlando P.,15,15,33333
2004,Jeffrey Scot,31,31,32258
2004,Sean Casey,10,10,30000
2004,Jacob Cauthen,30,33,28030
2004,Brian Michael,34,34,27206
2004,Jaret Samuel,32,32,26562
2004,Matthew Paul,13,14,22143
2004,Eric Ladell,14,14,21786
2004,Christopher Frank,17,17,17941
2004,Ronald Thomas,10,56,17857
2004,Aaron Shawn,34,34,17647
2004,John Thadeuz,14,34,17647
2004,Steven William,18,29,17241
2004,Dustin Michael,18,47,17021
2004,Stephen Zachary,19,19,16579
2004,Jason Scott,32,32,16406
2004,John Hollis,19,19,16316
2004,Joshua Eric,21,21,16190
2004,Timothy James,17,27,14630
2004,Carlos Alberto,31,31,14516
2004,Victor Manuel,22,23,14130
2004,Jerome Lee,22,22,14000
2004,Dennys,12,40,13750
2004,Robert Allen,15,25,13500
2004,Douglas,34,34,13235
2004,Jacob Edward,27,27,12963
2004,Aaron Michael,28,28,12857
2004,Casey Paul,27,27,12778
2004,Jason Thomas,19,26,12569
2004,Wesley Mitchell,20,25,12560
2004,Jeffrey Joseph,12,40,12500
2004,Billy James,24,25,12160
2004,Joaquin Antonio,15,28,11964
2004,Joseph Darley,27,27,11852
2004,John Derran,32,33,11364
2004,Brett Allen,31,32,11328
2004,Kyle Matthew,34,35,11286
2004,Dontrelle Wayne,32,32,11047
2004,Christopher John,28,28,10714
2004,Oliver,30,30,10700
2004,Joshua Smith,32,32,10688
2004,Bronson Anthony,29,32,10391
2004,Carlos,33,33,10303
2004,Jason Ryan,33,33,10303
2004,Michael Warren,33,33,10076
2004,Ryan Andrew,26,31,10048
2004,Jeremy Allen,32,33,10000
2004,Rodrigo,23,37,9865
2004,Mark Allan,30,32,9844
2004,Brandon Tyler,35,35,9571
2004,Clifton Phifer,33,33,9188
2004,Nathan Daniel,32,34,8971
2004,Gary Everett,19,36,8778
2004,Jose Omar,27,39,8718
2004,Sun-Woo,17,43,7047
2004,Claudio,14,45,6833
2004,Todd Matthew,11,48,6250
2003,Darren James,10,10,1240000
2003,Randall David,18,18,833333
2003,Robert Kevin,19,19,605263
2003,Pedro Jaime,29,29,534483
2003,James Kevin,32,32,491071
2003,Michael William,31,31,439516
2003,Curtis Montague,24,24,416667
2003,Gregory Alan,36,36,409722
2003,Andrew Jason,12,21,404762
2003,Matthew Christian,27,27,388889
2003,Michael Cole,31,31,387097
2003,Andrew Eugene,33,33,348485
2003,Thomas Michael,32,32,343750
2003,Aaron Helmer,25,25,326667
2003,William Roger,33,33,306061
2003,Richard Allen,21,27,296296
2003,Kevin Austin,35,35,282857
2003,Alois Terry,30,30,266667
2003,Brad William,33,33,265152
2003,Bartolo,34,34,242647
2003,Kristen James,18,18,238889
2003,Hideo,33,33,234848
2003,Kirk Wesley,27,27,217284
2003,Freddy Antonio,33,33,208333
2003,Jason David,29,29,204741
2003,Sidney Alton,21,21,202381
2003,Jamie,33,33,196970
2003,Kerry Lee,32,32,193438
2003,Kevin Thomas,16,16,187500
2003,Gregory Scott,33,34,176471
2003,Javier Carlos,34,34,176471
2003,Cory Fulton,31,31,172581
2003,John David,30,32,171875
2003,Daniel Peter,26,30,166667
2003,Omar Jesus,17,19,157895
2003,Ryan Scott,20,22,147727
2003,Jimmy Wayne,18,18,138889
2003,Russell Reid,34,34,137132
2003,Joseph Emerson,21,31,133871
2003,Glendon James,19,32,132812
2003,Jeffrey Charles,24,32,129688
2003,Matthew Paul,32,32,125000
2003,Jarrod Michael,32,32,121094
2003,Eisler Livan,33,33,115909
2003,Timothy Stephen,33,35,114286
2003,Ismael,22,22,113636
2003,Odalis Amadol,30,30,113333
2003,Derek Christopher,33,33,109848
2003,Harry Leroy,36,36,106250
2003,David Lee,30,31,104839
2003,Aaron Shawn,28,29,103448
2003,Mark Alan,26,26,101923
2003,Brett Daniel,32,33,100000
2003,Kazuhisa,27,27,95370
2003,Kelvim Jose,26,41,95122
2003,Miguel Jerez,29,36,93750
2003,Stephen Christopher,33,33,90909
2003,Jason Michael,32,32,90625
2003,Elmer,30,34,88235
2003,Timothy Adam,34,34,79412
2003,Mark Allen,29,29,74138
2003,Damian Joseph,20,21,73810
2003,Randall Christopher,33,33,71970
2003,Joshua Patrick,23,24,71875
2003,Ramon Diogenes,32,32,70833
2003,Kenneth Scott,31,33,60606
2003,Brian James,24,25,60000
2003,Bradley Wayne,32,32,58594
2003,Mark William,30,30,48333
2003,Carl Anthony,32,33,45455
2003,Patrick George,22,28,42857
2003,Ricky Allen,24,24,41667
2003,John Carl,35,35,37143
2003,Carsten Charles,30,30,36667
2003,Barry William,35,35,28571
2003,Kurt Harold,11,11,27455
2003,Vincent Scott,10,11,27273
2003,Jeffrey Charles,29,29,25862
2003,Garrett Charles,27,32,25000
2003,Jeffrey Scot,21,21,23810
2003,Roy Edward,21,21,23810
2003,John Thadeuz,13,35,21429
2003,Ricardo Antonio,15,15,20160
2003,Runelvys Antonio,16,16,19094
2003,Brian Michael,33,33,18939
2003,Dennis,13,17,18235
2003,Paul Anthony,28,28,17857
2003,Adam Gino,17,18,17444
2003,Casey Paul,14,19,17079
2003,Christopher Coleman,18,18,16861
2003,Jonathan Daniel,15,20,16250
2003,Oliver,19,19,16053
2003,Wade Thomas,33,33,15909
2003,Gary Everett,18,20,15250
2003,Esteban Antonio,34,34,14706
2003,Joel Alberto,32,32,13750
2003,Brandon J.,18,24,13542
2003,Ryan Ray,32,32,13281
2003,Vicente,32,32,13281
2003,Stephen Zachary,23,23,13109
2003,Shawn Anthony,23,23,13043
2003,Darrell Kevin,32,35,12857
2003,Mark Alan,35,35,12714
2003,Ben M.,34,34,12588
2003,Rodrigo,26,26,12500
2003,Joshua Smith,26,26,12385
2003,Robert Kip,31,31,11935
2003,Jon Steven,32,32,11719
2003,Colby Preston,26,26,11635
2003,Adam Thomas,31,31,11290
2003,Jason Thomas,27,27,11152
2003,Carlos Alberto,32,32,10625
2003,Darren Christopher,32,33,10606
2003,Theodore Roosevelt,31,32,10469
2003,Horacio,29,29,10345
2003,Jorge Bolivar,19,29,10345
2003,Gilbert Allen,32,32,10156
2003,Jason Ryan,32,32,10156
2003,Mark Allan,30,30,10067
2003,Kyle Matthew,33,33,10000
2003,Tomokazu,34,34,10000
2003,Matthew John,31,33,9636
2003,John Derran,33,33,9545
2003,Jacob Edward,32,32,9531
2003,Nathan John,32,32,9469
2003,Brett Allen,32,32,9375
2003,Jae Weong,31,32,9375
2003,Jeriome Paul,31,32,9375
2003,Joseph Darley,22,32,9375
2003,Michael Warren,33,33,9364
2003,Jeremy Allen,28,33,9091
2003,Timothy James,32,33,9091
2003,William Henry,18,33,9091
2003,Jacob Cauthen,22,34,8985
2003,Victor Manuel,28,34,8824
2003,Gary Wayne,34,36,8750
2003,Jeremy David,18,36,8694
2003,Dontrelle Wayne,27,27,8682
2003,Salomon,16,41,7927
2003,Johan Alexander,18,45,7444
2003,Aaron Lane,16,43,6977
2003,Robert Scot,13,44,6932
2003,Jason William,16,46,6848
2003,Matthew Stephen,11,45,6667
2002,James Kevin,10,17,924370
2002,Richard Shane,13,13,589744
2002,Darryl Andrew,14,14,511905
2002,Pedro Jaime,30,30,466667
2002,Charles Edward,18,18,439553
2002,Andrew Eugene,22,22,431818
2002,Gregory Scott,17,17,429412
2002,Brad William,21,21,416667
2002,Robert Alan,16,16,390625
2002,Gregory Alan,34,34,385294
2002,Randall David,35,35,381429
2002,Jose Desiderio Rodriguez,12,20,362500
2002,William Roger,29,29,355172
2002,Andrew Charles,17,18,353752
2002,Wilson Eduardo,10,23,347826
2002,Michael Cole,33,33,333333
2002,Michael William,30,30,316785
2002,Bartolo,16,16,307812
2002,Robert Kevin,32,32,296875
2002,David John,16,22,281818
2002,Alois Terry,33,33,280303
2002,Curtis Montague,35,36,277778
2002,Jonathan Ray,21,21,277778
2002,Aaron Helmer,26,26,275641
2002,Chan Ho,25,25,275392
2002,Steven Michael,14,14,269643
2002,Aaron Shawn,23,23,269565
2002,Andrew Jason,30,30,266667
2002,Christopher John,13,13,265385
2002,Esteban Antonio,25,25,242000
2002,Thomas Michael,36,36,239547
2002,Kenneth Scott,33,33,227273
2002,Jamey Alan,19,19,223684
2002,Jason Phillip,16,16,212500
2002,Richard Allen,32,33,212121
2002,Robert Joseph,18,19,210526
2002,Dennis Edward,28,35,200000
2002,Jamie,34,34,191176
2002,John David,29,29,189655
2002,Scott Gavin,28,29,177344
2002,Jason David,29,29,170259
2002,Brian James,24,35,153571
2002,Kirk Wesley,33,33,147475
2002,Stephen Christopher,30,30,143333
2002,Javier Carlos,34,34,138971
2002,Jeffrey Charles,17,17,138235
2002,Joseph Emerson,17,17,138235
2002,Eric Robert,29,29,137931
2002,Ryan Scott,18,18,137500
2002,Todd Everett,23,26,135897
2002,Orlando P.,22,24,133333
2002,Hideo,34,34,132353
2002,Pedro Julio,31,31,129032
2002,Omar Jesus,23,39,128205
2002,Jeffrey Scot,33,33,125758
2002,Matthew Christian,32,32,125000
2002,Kerry Lee,33,33,111970
2002,Freddy Antonio,34,34,111765
2002,Kevin Austin,34,35,111429
2002,Eisler Livan,33,33,109848
2002,Ismael,23,23,108696
2002,Kristen James,25,25,108000
2002,Julian,27,29,106897
2002,Danys G.,26,39,105769
2002,Ricky Allen,30,30,100000
2002,Derek Christopher,32,32,97656
2002,Sidney Alton,28,28,94643
2002,Joshua Patrick,21,23,93750
2002,Steven William,30,32,93750
2002,Carl Anthony,14,15,87500
2002,David Allen,18,23,86957
2002,Russell Reid,33,33,86742
2002,Glendon James,34,34,82353
2002,Cory Fulton,30,31,82258
2002,Jason Michael,22,22,81818
2002,Matthew Paul,32,32,78125
2002,Harry Leroy,34,34,75980
2002,Garrett Charles,10,12,75000
2002,David Lee,31,31,72581
2002,Timothy Stephen,15,45,71111
2002,Jeffrey Charles,22,29,63448
2002,Frank Anthony,23,36,62500
2002,Elmer,30,30,60833
2002,Miguel Jerez,29,36,59028
2002,Terry Wayne,19,46,58696
2002,John Carl,21,21,52381
2002,John Thadeuz,10,31,45161
2002,James,23,30,41667
2002,Paul Anthony,30,30,40000
2002,Ryan Kittman,15,15,38333
2002,Brett Daniel,32,32,34375
2002,Kazuhisa,28,28,32143
2002,Douglas,10,10,31000
2002,Mark Alan,30,30,26667
2002,Paul Gregory,33,33,25758
2002,Timothy Adam,34,34,25735
2002,Brian Patrick,11,12,23750
2002,Calvin Gregory,10,12,22500
2002,Carsten Charles,33,33,21212
2002,Odalis Amadol,32,32,19531
2002,Ramon Diogenes,32,32,17969
2002,Nickolas Donald,12,12,16833
2002,Bradley Wayne,24,24,15729
2002,Theodore Roosevelt,11,16,14822
2002,Brandon James,10,15,14733
2002,Jimmy Wayne,34,34,14706
2002,Randall Christopher,31,31,14516
2002,Jose Alberto,11,50,14100
2002,Wade Thomas,26,26,13462
2002,Johns Joseph,17,39,12821
2002,Darrell Kevin,21,30,12500
2002,Kenneth Luke,12,22,12182
2002,Allan James,29,31,11855
2002,Antonio Jose,29,29,11552
2002,Shawn Anthony,21,21,11190
2002,Jarrod Michael,32,32,10938
2002,James Drew,25,28,10893
2002,Jason Scott,22,22,10455
2002,Mark Allen,30,30,10000
2002,Ruben Eduardo,25,26,9712
2002,Masato,20,31,9677
2002,Carlos Enrique,21,23,9130
2002,Mark Alan,34,34,9118
2002,Tanyon James,33,33,8939
2002,Roy Edward,34,35,8571
2002,Ben M.,34,34,8529
2002,Barry William,35,35,8429
2002,Jon Steven,33,33,8333
2002,Robert Kip,33,33,8258
2002,Ryan Thomas,26,26,7942
2002,Christopher Michael,21,32,7875
2002,Brandon J.,29,30,7833
2002,Vicente,32,32,7656
2002,Joseph Darley,30,30,7500
2002,Tomokazu,31,32,7500
2002,Joel Alberto,28,37,6892
2002,Kyle Matthew,31,32,6719
2002,Brian Michael,31,35,6714
2002,Jonathan Daniel,33,33,6667
2002,Larry Ryan,30,32,6531
2002,Damian Joseph,29,33,6515
2002,Jorge Bolivar,14,31,6452
2002,Miguel,21,31,6452
2002,Jason Ryan,32,32,6438
2002,Joshua Smith,33,33,6152
2002,Ryan Ray,12,41,6098
2002,Rodrigo,28,33,6061
2002,Scott David,15,54,6019
2002,John Gary,22,41,5854
2002,Victor Manuel,11,42,5119
2002,Casey Paul,12,43,5000
2002,Michael,18,47,4277
2001,James Kevin,19,20,785714
2001,Pedro Jaime,18,18,722222
2001,Darren James,16,16,587500
2001,David Lee,16,16,578125
2001,Charles Edward,22,22,439394
2001,Charles Harrison,13,15,400000
2001,Randall David,34,35,381429
2001,Kenneth Scott,20,20,375000
2001,Gregory Alan,34,34,367647
2001,David John,15,15,353333
2001,James,16,17,350000
2001,Richard Allen,20,20,337500
2001,Alois Terry,29,29,336207
2001,Johns Joseph,22,22,329545
2001,Michael William,32,32,328125
2001,William Roger,33,33,312121
2001,Pedro Julio,22,22,311364
2001,Michael Cole,34,34,294118
2001,Chan Ho,35,36,275000
2001,Thomas Michael,35,35,271429
2001,Robert Kevin,33,33,257576
2001,Richard Shane,28,28,255952
2001,Darren Christopher,28,28,250000
2001,Andrew Charles,19,27,246914
2001,Dennis Edward,30,30,240000
2001,Brad William,33,33,234848
2001,Jeffrey Charles,10,10,230000
2001,Jason David,14,14,228571
2001,Andrew Eugene,31,31,225806
2001,Kevin Ray,29,29,224138
2001,Gregory Scott,23,23,221014
2001,Aaron Helmer,33,34,205882
2001,Brian Edward,19,20,200000
2001,Jamie,33,33,196970
2001,Darryl Andrew,34,34,196078
2001,Matthew Brian,10,10,190000
2001,Curtis Montague,35,35,185714
2001,Aaron Shawn,27,27,175000
2001,Dustin Michael,33,33,161616
2001,David Allen,27,32,156250
2001,Jonathan Ray,34,34,149510
2001,Albert Anthony,20,20,148750
2001,Kevin Austin,21,21,147619
2001,Kirk Wesley,34,34,143137
2001,Brian James,22,29,142241
2001,Gilbert,18,24,137500
2001,Hideo,33,33,136364
2001,Ricky Allen,34,34,132353
2001,Orlando P.,16,17,120588
2001,Steven Michael,19,19,119737
2001,Esteban Antonio,30,36,118056
2001,Stephen Christopher,28,28,107143
2001,Ismael,27,27,92593
2001,Sidney Alton,23,23,91304
2001,Robert Alan,33,33,90152
2001,Eisler Livan,34,34,88971
2001,Omar,12,45,88889
2001,Frank Anthony,26,26,86538
2001,Omar Jesus,32,32,85938
2001,Jose Miguel,31,33,83333
2001,Bartolo,34,34,77206
2001,Mark Allan,15,23,76087
2001,Christopher John,34,34,75980
2001,Jamey Alan,33,33,71212
2001,Jimmy Wayne,29,31,70968
2001,Jason Phillip,32,32,70312
2001,Kerry Lee,28,28,69286
2001,Jeffrey Scot,34,34,69118
2001,Julian,28,34,66912
2001,Timothy Stephen,17,45,66667
2001,Patrick Leland,28,31,64516
2001,Javier Carlos,32,32,62500
2001,Christopher Michael,22,30,61667
2001,Eric Robert,34,35,61429
2001,Paul David,27,28,60714
2001,Terry Wayne,22,43,60465
2001,Todd Everett,33,33,58586
2001,Bryan Robert,25,25,56000
2001,Glendon James,33,33,54545
2001,John David,34,34,51471
2001,Steven Larry,10,29,45690
2001,David Brian,25,25,40000
2001,Matthew Christian,34,34,35294
2001,Osvaldo,14,20,30000
2001,Matthew Paul,31,31,29032
2001,Russell Reid,33,33,27652
2001,Kelvim Jose,11,59,25424
2001,John Carl,14,14,21429
2001,Vincent Scott,20,20,20000
2001,Robert Joseph,33,33,18939
2001,Bruce Kastulo,16,16,18750
2001,Tomokazu,11,12,18750
2001,Steven William,33,35,18571
2001,Kevin Thomas,32,32,17188
2001,Charles Edward,15,15,16000
2001,Amaury,14,24,15625
2001,Paul David,15,15,15000
2001,Timothy Adam,35,35,15000
2001,Juan Carlos,11,14,14821
2001,Elmer,34,34,13971
2001,Adam Thomas,17,17,13824
2001,John Thadeuz,17,31,13710
2001,Randall Christopher,25,28,13036
2001,Jeffrey Charles,33,33,12879
2001,Freddy Antonio,34,34,12500
2001,Brian Patrick,19,19,12105
2001,Ryan Scott,34,34,11765
2001,Jason Michael,32,32,10938
2001,Michael Richard,26,28,10714
2001,Daniel Robert,19,27,9815
2001,Calvin Gregory,12,22,9545
2001,Paul Anthony,24,37,9459
2001,Bronson Anthony,13,24,9375
2001,Allan James,27,27,9259
2001,Odalis Amadol,16,24,9167
2001,Jarrod Michael,30,30,9000
2001,Ryan Kittman,26,28,8661
2001,Scott David,32,32,8594
2001,Bradley Wayne,31,31,8387
2001,James Drew,34,34,8382
2001,Christian Matthew,18,24,8333
2001,Douglas,30,30,8333
2001,Miguel Jerez,18,48,8333
2001,Ben M.,25,25,8000
2001,Ramon Diogenes,32,32,7812
2001,Joseph Emerson,34,34,7647
2001,William Blake,15,36,7639
2001,Wade Thomas,32,32,7531
2001,Kristopher Kyle,15,29,7069
2001,Mark Alan,32,32,7031
2001,Kenneth Luke,22,29,6897
2001,Barry William,35,35,6857
2001,Mark Alan,34,34,6838
2001,Lee Francis,21,30,6833
2001,Antonio Jose,34,34,6765
2001,Eric Serge,24,33,6667
2001,Jonathan Sean,11,45,6667
2001,Tanyon James,27,39,6090
2001,Christopher Michael,29,36,5556
2001,Jason Scott,16,38,5395
2001,William Britt,13,41,5183
2001,Joseph Ronald,15,42,4762
2001,Michael Scott,10,51,4412
2001,John Gary,11,46,4348
2001,Willis Augusto,18,46,4348
2000,Sterling Alex,11,11,554545
2000,Charles Harrison,11,11,545455
2000,Ismael,12,12,478125
2000,James Kevin,33,33,476190
2000,Todd Vernon,18,18,444444
2000,Scott Gavin,16,16,413808
2000,David Brian,29,30,400000
2000,Pedro Jaime,29,29,396552
2000,Randall David,35,35,381429
2000,Hideki,11,11,375000
2000,Andrew Jason,16,16,368750
2000,Curtis Montague,16,16,353125
2000,Kenneth Wade,16,16,350000
2000,Gregory Alan,35,35,317143
2000,Richard Shane,22,22,303030
2000,Omar Jesus,16,20,281250
2000,Thomas Michael,35,35,270378
2000,Calvin John,20,20,270000
2000,Dennis Edward,18,18,263889
2000,Alois Terry,31,31,250000
2000,Jason David,11,11,250000
2000,Darren Christopher,21,21,238095
2000,Ramon Jaime,27,27,234074
2000,Charles Edward,34,34,232704
2000,Jamie,26,26,230769
2000,Aaron Helmer,34,34,220588
2000,Kenneth Scott,34,34,220588
2000,Andrew Eugene,32,32,218750
2000,Darryl Andrew,34,34,218176
2000,Kevin Ray,30,30,200000
2000,Michael Cole,34,34,199589
2000,Gregory Scott,23,23,199275
2000,Robert Joseph,27,27,198765
2000,Pedro Julio,32,32,198438
2000,William Roger,32,32,198438
2000,Kent Dennis,21,21,190476
2000,Omar,16,21,190476
2000,David John,21,24,187500
2000,Patrick George,33,33,181818
2000,Robert Kevin,31,31,180645
2000,Carlos Gross,22,30,177778
2000,Michael William,33,33,174242
2000,David Lee,35,35,157143
2000,David Allen,32,32,156250
2000,Jose Desiderio Rodriguez,33,33,152498
2000,Peter Thomas,22,22,147727
2000,Richard Allen,30,30,145833
2000,Esteban Antonio,17,20,132500
2000,Kirk Wesley,31,32,125000
2000,Darren James,32,32,115625
2000,Francisco,17,18,113889
2000,James,28,29,113793
2000,Chan Ho,34,34,113235
2000,Paul Gregory,15,17,110882
2000,Jonathan Ray,35,35,109524
2000,Armando Martin,30,31,108871
2000,Ricky Allen,35,35,107143
2000,Masato,29,29,103448
2000,Brad William,34,34,102941
2000,Mark Allan,20,30,100000
2000,William Allen,17,47,95745
2000,Dustin Michael,30,38,95614
2000,Andrew Charles,27,30,95585
2000,Brian Edward,26,34,88235
2000,Timothy Stephen,17,51,88235
2000,Aaron Shawn,30,30,81667
2000,Sean Frederick,14,15,80000
2000,Brian James,32,33,68182
2000,Orlando P.,29,29,67241
2000,Gilbert,32,32,65625
2000,Brian Merritt,29,29,62644
2000,Terence John,20,54,55093
2000,Jeffrey Joseph,23,38,52632
2000,Robert Alan,28,28,50000
2000,Ronald Thomas,23,35,45714
2000,Michael Robert,32,32,43750
2000,Stephen Christopher,23,23,43478
2000,Steven Michael,33,33,42424
2000,Jeffrey Scot,33,35,41429
2000,Eisler Livan,33,33,40152
2000,Jason Phillip,20,20,40000
2000,Jamey Alan,25,26,39423
2000,Bartolo,30,30,37500
